"topic_model_prompt_ids","topic_model","prompt_id","datasets","example_text_in_prompt","report"
"2-MATAVE","MATAVE","2","atis","list takeoff landing general mitchell airport","cheap tickets general mitchell airport february holiday packages"
"2-MATAVE","MATAVE","2","atis","list takeoff landing general mitchell airport","connecting flights pittsburgh international to milwaukee union terminal delta airline schedule."
"2-MATAVE","MATAVE","2","atis","list takeoff landing general mitchell airport","south dakota airspace regulations for private jets near diego national park usa. Denver Colorado flight path options from kansas city metropolitan area direct route 1 via interstates i-70 and ii87."
"2-MATAVE","MATAVE","2","atis","list takeoff landing general mitchell airport","general mitchell airport parking fees during peak season"
"2-MATAVE","MATAVE","2","atis","list takeoff landing general mitchell airport","business class seating availability on delta flights departing bwi international in february."
"2-MATAVE","MATAVE","2","atis","list takeoff landing general mitchell airport","south dakota regional airports near general michigan national parkland airstrip access requirements for commercial aircrafts. Dallas Fort worth metroplex to pittsburgh interstate 79 direct flight times."
"2-MATAVE","MATAVE","2","atis","list takeoff landing general mitchell airport","general mitchell airport weather forecast januray snowstorm impact on south florida flights"
"2-MATAVE","MATAVE","2","atis","list takeoff landing general mitchell airport","airline lounges available at milwaukee union station during winter months."
"2-MATAVE","MATAVE","2","atis","list takeoff landing general mitchell airport","south dakota airspace restrictions near diego national park for general aviation aircrafts. Dallas Fort worth metroplex to kansas city metropolitan area direct route 1 via interstates i-70 and ii87."
"2-MATAVE","MATAVE","2","atis","list takeoff landing general mitchell airport","general mitchell airport pet policy regulations"
"2-MATAVE","MATAVE","2","atis","list takeoff landing general mitchell airport","Delta Airlines flight schedules from bwi international during winter holiday season."
"2-MATAVE","MATAVE","2","atis","list takeoff landing general mitchell airport","south dakota regional airports near general michigan national parkland airstrip access requirements for commercial aircrafts. Dallas Fort worth metroplex to kansas city metropolitan area direct route 1 via interstates i-70 and ii87."
"2-MATAVE","MATAVE","2","atis","list takeoff landing general mitchell airport","general mitchell airport noise abatement procedures"
"2-MATAVE","MATAVE","2","atis","list takeoff landing general mitchell airport","general mitchell airport car rental services"
"2-MATAVE","MATAVE","2","atis","list takeoff landing general mitchell airport","south dakota regional airports near general michigan national parkland airstrip access requirements for commercial aircrafts. Dallas Fort worth metroplex to kansas city metropolitan"
"2-MATAVE","MATAVE","2","atis","list takeoff landing general mitchell airport","Delta flight to Orlando from BWI"
"2-MATAVE","MATAVE","2","atis","list takeoff landing general mitchell airport","American Airlines service at Tampa International Airport in the morning rush hour."
"2-MATAVE","MATAVE","2","atis","list takeoff landing general mitchell airport","Southwest connecting flights between Phoenix and Las Vegas with a layover on Dallas Love Field."
"2-MATAVE","MATAVE","2","atis","list takeoff landing general mitchell airport","United Express departing Denver for Fort Worth via Kansas City Midway early afternoon."
"2-MATAVE","MATAVE","2","atis","list takeoff landing general mitchell airport","JetBlue direct route Chicago O'Hare to Miami during peak season prices"
"2-MATAVE","MATAVE","2","atis","list takeoff landing general mitchell airport","American Airlines flight from JFK airport New York bound BWI Baltimore midday."
"2-MATAVE","MATAVE","2","atis","list takeoff landing general mitchell airport","Delta connecting flights Newark-Newark with Orlando International in the evening rush hour"
"2-MATAVE","MATAVE","2","atis","list takeoff landing general mitchell airport","Southwest schedule for Dallas-Fort Worth and San Antonio connections midweek"
